"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction","Comparison"
"NAALAD2",81.5107602094786,-4.21749059440045,1.30532665369065,-3.23098481324656,0.00123364494334138,0.0158547723474828,"Downregulated","HIV_eg_vs_NT_eg"
"CDH3",97.6941184669238,-4.5423499226615,1.66324797779173,-2.73101184147678,0.00631402029471559,0.041262612013107,"Downregulated","HIV_eg_vs_NT_eg"
"ARMCX4",77.042086314673,-2.8174384396504,0.642953076247653,-4.38202808841555,1.1757964588775e-05,0.0021875413165878,"Downregulated","HIV_eg_vs_NT_eg"
"CD24",479.254594661939,-3.95903688125839,1.39769900088154,-2.83253896494267,0.00461799375133995,0.034026405632221,"Downregulated","HIV_eg_vs_NT_eg"
"ERVMER34-1",60.6095371929653,-4.96834181343405,1.76967528495447,-2.80748782314711,0.00499295674781448,0.0357074063499526,"Downregulated","HIV_eg_vs_NT_eg"
"ZBED6",211.162138414834,-2.05950911868509,0.601676471327913,-3.42295106561124,0.000619452277542802,0.0111916765242068,"Downregulated","HIV_eg_vs_NT_eg"
"CCDC180",62.3947589652216,-3.46538205156087,0.936639673672952,-3.69980276190061,0.000215767093818142,0.00685367508575188,"Downregulated","HIV_eg_vs_NT_eg"
"PTPRU",547.389832839972,-4.74681204726145,1.43359669762527,-3.31112094156221,0.0009292303838849,0.0135340283684559,"Downregulated","HIV_eg_vs_NT_eg"
"MYZAP",349.125246979314,-4.33408639441576,1.09546289582994,-3.956397255365,7.60885913375723e-05,0.00453458341216953,"Downregulated","HIV_eg_vs_NT_eg"
"EDIL3",128.2111785315,-4.91103861274057,1.67836225315311,-2.9260897660885,0.00343251878172513,0.0283527502752645,"Downregulated","HIV_eg_vs_NT_eg"
"CDH11",3884.81915698121,-4.58090048668141,1.40127436496415,-3.2690960465823,0.00107891671276658,0.0147254984769603,"Downregulated","HIV_eg_vs_NT_eg"
"UST",202.770352498932,-2.39968579525341,0.862448806759694,-2.78240954876993,0.00539569032542493,0.0376109939365481,"Downregulated","HIV_eg_vs_NT_eg"
"TSPAN5",559.490024559449,-3.30157634975453,1.03172409104702,-3.20005743628999,0.00137400203463549,0.0167756495193522,"Downregulated","HIV_eg_vs_NT_eg"
"NPIPA8",110.85813138846,-2.29377269164756,0.794839216562433,-2.88583230903957,0.00390380096421237,0.0308037147993228,"Downregulated","HIV_eg_vs_NT_eg"
"TBC1D3G",36.0973789192628,-2.34276203597385,0.681180981286827,-3.43926518844979,0.000583295549009151,0.0108134553261151,"Downregulated","HIV_eg_vs_NT_eg"
"FRY",134.957909059621,-4.75147534183308,1.22467242139644,-3.87979288078945,0.000104545449133142,0.00519535347331854,"Downregulated","HIV_eg_vs_NT_eg"
"FAM13A",429.912507254591,-2.33344807489411,0.696041108924786,-3.35245726865001,0.000800976050161115,0.0124550012234427,"Downregulated","HIV_eg_vs_NT_eg"
"MBNL2",886.364027669638,-2.93750013061653,0.755271691546023,-3.88932905005819,0.000100521747726525,0.00511927160188705,"Downregulated","HIV_eg_vs_NT_eg"
"AASS",238.557999640633,-2.4894584916322,0.743783378682005,-3.34702087057062,0.000816850602083953,0.012577084935338,"Downregulated","HIV_eg_vs_NT_eg"
"PDZK1IP1",327.629618880587,-4.84273097049272,1.3563149781181,-3.57050614984143,0.000356292088599733,0.00859279747011824,"Downregulated","HIV_eg_vs_NT_eg"
"LHFPL6",1219.18691691524,-4.15103168881683,1.51112619513855,-2.7469788441039,0.00601470141054477,0.0401014307354922,"Downregulated","HIV_eg_vs_NT_eg"
"CCDC92B",2.81061479188914,-4.64229192695104,1.36328337353353,-3.40522888863417,0.000661086187389304,0.0114539411713082,"Downregulated","HIV_eg_vs_NT_eg"
"CTDSPL",402.573221564809,-2.62903650514142,0.73642858851846,-3.5699815924182,0.000357006313797063,0.00859675604317488,"Downregulated","HIV_eg_vs_NT_eg"
"MSLN",47.0026332544581,-4.61720702606844,1.25417977957967,-3.68145548289405,0.000231906285109919,0.0069975007185891,"Downregulated","HIV_eg_vs_NT_eg"
"RASGRP2",631.633368248587,-4.62814339533901,1.3667422249221,-3.38625917231963,0.000708524343585994,0.0117408506414052,"Downregulated","HIV_eg_vs_NT_eg"
"RAMP1",507.766555747271,-3.33195460724828,1.10935805156295,-3.00349792616907,0.00266895367884885,0.0246807148479585,"Downregulated","HIV_eg_vs_NT_eg"
"FSTL3",5609.57483075917,-4.4859437110883,1.30736196678403,-3.43129433551081,0.000600708434957418,0.0110020385817654,"Downregulated","HIV_eg_vs_NT_eg"
"LOC102724488",53.5295835060399,-2.08572838850979,0.618414163993401,-3.37270475022956,0.000744337215576906,0.0120046460320288,"Downregulated","HIV_eg_vs_NT_eg"
"EFS",176.476259090412,-5.489585730829,1.60587162452616,-3.41844618647446,0.000629797703566267,0.0112485468700956,"Downregulated","HIV_eg_vs_NT_eg"
"CDKN1C",2985.89646664723,-4.58407922168498,1.21707376816191,-3.76647606874981,0.000165567946079193,0.0062803297604991,"Downregulated","HIV_eg_vs_NT_eg"
"SPEG",266.468247382697,-7.13057876439074,1.90532614122004,-3.74244524867791,0.000182238247286824,0.00650232723424313,"Downregulated","HIV_eg_vs_NT_eg"
"LAMC3",2439.42651132299,-6.28138455418368,1.60151762551826,-3.92214512915585,8.77640997251528e-05,0.0048376690431979,"Downregulated","HIV_eg_vs_NT_eg"
"B3GNT3",92.2020011019186,-6.00694332838728,1.84355229453593,-3.25835255457149,0.00112061092676214,0.0150973341064127,"Downregulated","HIV_eg_vs_NT_eg"
"IRAG1",136.177715262317,-4.1122872178287,1.20004118192499,-3.42678841340442,0.000610764774228592,0.0110915759033156,"Downregulated","HIV_eg_vs_NT_eg"
"ABCA9",28.0255148357194,-2.58875367137094,0.985642776541589,-2.62646237864627,0.00862775293472424,0.0497911827414588,"Downregulated","HIV_eg_vs_NT_eg"
"ABCA8",360.557931569261,-5.20968450926723,1.68253458181578,-3.09633131204053,0.00195931307379141,0.0205091391274027,"Downregulated","HIV_eg_vs_NT_eg"
"CITED2",10147.1424956952,-2.15619488474719,0.534832709490195,-4.03153144242522,5.54145811392099e-05,0.00388349360557656,"Downregulated","HIV_eg_vs_NT_eg"
"SEMA3A",770.916019169383,-4.51695162125043,1.17822635761965,-3.83368746764072,0.00012623651240509,0.00562058181158616,"Downregulated","HIV_eg_vs_NT_eg"
"TUBB4A",13.0897239356485,-4.11241401589003,1.32029328539328,-3.11477310487499,0.00184086453444587,0.0198270371773398,"Downregulated","HIV_eg_vs_NT_eg"
"DLC1",1423.52327838946,-3.43256399623382,1.01222116652136,-3.39112054733087,0.000696074773535955,0.0116594389719399,"Downregulated","HIV_eg_vs_NT_eg"
"MYL9",4225.87710774411,-4.47140254508073,1.36182170624348,-3.28339791074036,0.00102563785228976,0.0143113110317718,"Downregulated","HIV_eg_vs_NT_eg"
"PEMT",440.494803968135,-2.06940048797349,0.592915911422546,-3.49020906355591,0.000482642814200072,0.00985979333374996,"Downregulated","HIV_eg_vs_NT_eg"
"RAPGEF3",102.881359923587,-2.39761858520788,0.821968267891799,-2.91692353447821,0.00353502423561648,0.0289091359258055,"Downregulated","HIV_eg_vs_NT_eg"
"YAP1",1781.23835879874,-3.93233049974993,1.34231046116466,-2.92952384229951,0.00339481768213145,0.0281007472120499,"Downregulated","HIV_eg_vs_NT_eg"
"SPON2",3538.64771973529,-4.82156263074077,1.37107659677952,-3.5166252870671,0.000437070331417899,0.00941952471866086,"Downregulated","HIV_eg_vs_NT_eg"
"SPON1",1347.36285793569,-7.30555781330502,1.81461500929345,-4.02595469335921,5.67446148804429e-05,0.00389438485769702,"Downregulated","HIV_eg_vs_NT_eg"
"PGRMC2",1710.65731160984,-2.18134959801191,0.593427286118377,-3.67584984553065,0.00023705893119931,0.00703015082137811,"Downregulated","HIV_eg_vs_NT_eg"
"OLFM1",44.6255800534022,-5.40953368994849,1.30626838776815,-4.141211515645,3.45476190739957e-05,0.00326517962593917,"Downregulated","HIV_eg_vs_NT_eg"
"LRRN2",59.0624339976059,-7.59985774441285,2.07545450694054,-3.66177997108494,0.00025046893836453,0.00717142374783001,"Downregulated","HIV_eg_vs_NT_eg"
"FST",356.582241583803,-4.59663826915331,1.56787942648943,-2.93175494970646,0.00337052585594463,0.0279891879067484,"Downregulated","HIV_eg_vs_NT_eg"
"SEMA6C",107.401400093502,-3.6243808731972,0.821462600666488,-4.4121069787676,1.02369507478992e-05,0.00207770215958661,"Downregulated","HIV_eg_vs_NT_eg"
"FBLN5",2267.02293810786,-4.43166085122114,1.40491633489192,-3.15439484982718,0.00160831323625087,0.0183427556752997,"Downregulated","HIV_eg_vs_NT_eg"
"CIB2",61.9981012938411,-2.92782334478088,0.877026400032586,-3.33835257943443,0.000842767370210366,0.0127995806235642,"Downregulated","HIV_eg_vs_NT_eg"
"CEBPD",2064.57671131594,-2.33377885824964,0.794535558447348,-2.93728686329687,0.00331097676978669,0.0278220584454488,"Downregulated","HIV_eg_vs_NT_eg"
"NEBL",52.123830264843,-5.56426194647259,2.00277382000946,-2.77827775202609,0.00546478831707129,0.0379572052529734,"Downregulated","HIV_eg_vs_NT_eg"
"P3H3",497.592083350175,-4.25460847049789,1.37723254883864,-3.08924478591914,0.00200666029551191,0.0208644734359773,"Downregulated","HIV_eg_vs_NT_eg"
"SLC19A2",691.09296527545,-2.21417856227308,0.71834683318325,-3.08232522229028,0.00205390304018899,0.0211451888748837,"Downregulated","HIV_eg_vs_NT_eg"
"SORBS1",436.098644260158,-5.5207971387989,1.36931879289011,-4.03178366313558,5.53551310458037e-05,0.00388349360557656,"Downregulated","HIV_eg_vs_NT_eg"
"CDC42EP3",1108.95394026252,-2.23710223033516,0.66027712768579,-3.38812619206725,0.000703718792355693,0.0116909715308943,"Downregulated","HIV_eg_vs_NT_eg"
"MXD4",1094.63698014246,-2.45790794816408,0.529642176461716,-4.64069527956436,3.47238854630783e-06,0.00126201135352788,"Downregulated","HIV_eg_vs_NT_eg"
"P3H4",257.917065603932,-4.23042877871042,1.47687833090756,-2.8644396022188,0.00417747812304487,0.0321129503723292,"Downregulated","HIV_eg_vs_NT_eg"
"ST6GALNAC2",364.754450456764,-2.68973213460165,0.765652878265268,-3.51299160619072,0.000443091474454417,0.00944697621115093,"Downregulated","HIV_eg_vs_NT_eg"
"LEFTY1",7.07137346710136,-3.88868425233164,1.20495136041418,-3.22725412832844,0.00124984403152966,0.015990175943595,"Downregulated","HIV_eg_vs_NT_eg"
"IGF2BP1",178.28976236188,-4.30252224101094,1.11435125105408,-3.86101082306063,0.000112918900846887,0.00533140961460769,"Downregulated","HIV_eg_vs_NT_eg"
"CSPG5",55.3339260813796,-6.12544640349707,1.56998187623341,-3.9016032581171,9.55576836306329e-05,0.0050205064884053,"Downregulated","HIV_eg_vs_NT_eg"
"GNB5",360.169252037822,-3.17249422660468,0.727635957512519,-4.36000199529735,1.30061258077429e-05,0.00233631878302765,"Downregulated","HIV_eg_vs_NT_eg"
"BUB1B-PAK6",37.3012490868194,-3.19218082561337,1.12092042863893,-2.84782107994003,0.0044019664921158,0.0330422345527309,"Downregulated","HIV_eg_vs_NT_eg"
"PNMA2",115.248621848129,-6.30933070267856,1.39219720339871,-4.53192312646217,5.84491215329631e-06,0.00160253135318798,"Downregulated","HIV_eg_vs_NT_eg"
"CORIN",72.7737321247503,-5.34320642857699,1.74222806748123,-3.06688115540564,0.00216304838786717,0.0218514028478268,"Downregulated","HIV_eg_vs_NT_eg"
"RAI2",442.435063891818,-4.6804823004212,1.55862621413686,-3.00295366391819,0.00267373136981274,0.0246975676056525,"Downregulated","HIV_eg_vs_NT_eg"
"PLAC1",92.6725663778981,-5.17695417965677,1.96380896594505,-2.63618013229991,0.00838452087970501,0.0490596074286825,"Downregulated","HIV_eg_vs_NT_eg"
"NCKAP1",998.006514663053,-3.425479105732,1.26353393204238,-2.71103056187423,0.00670744436133079,0.0428027523392722,"Downregulated","HIV_eg_vs_NT_eg"
"FAXDC2",248.962476094563,-4.70001713134424,1.19341748342786,-3.93828412656095,8.20663817638824e-05,0.00464686019639838,"Downregulated","HIV_eg_vs_NT_eg"
"TSPAN9",1529.15872676993,-5.15402096374373,1.27747707545906,-4.03453107907368,5.47114485228514e-05,0.00388349360557656,"Downregulated","HIV_eg_vs_NT_eg"
"PPARGC1A",14.5356688269101,-5.93882873668437,1.87273363589962,-3.1712084531613,0.00151806165564487,0.0177802758699795,"Downregulated","HIV_eg_vs_NT_eg"
"LYVE1",904.194303571872,-4.53611144267262,1.23389229487634,-3.67626207044857,0.000236676388825058,0.00703015082137811,"Downregulated","HIV_eg_vs_NT_eg"
"ADCY3",2327.99287662975,-2.4949683875849,0.827347736735189,-3.01562242429083,0.00256452387644987,0.0241436018922642,"Downregulated","HIV_eg_vs_NT_eg"
"PDIA5",544.12740677438,-3.62081954906562,0.950517274226379,-3.80931483019347,0.000139352424736891,0.00587008003716478,"Downregulated","HIV_eg_vs_NT_eg"
"MLLT11",146.892912179067,-3.07035860789078,0.887905323875506,-3.4579797252362,0.000544242340152522,0.0104617703467449,"Downregulated","HIV_eg_vs_NT_eg"
"RAB40B",73.2038779194218,-3.32183392417205,0.949969645663019,-3.49677901745337,0.0004709117476037,0.00974756131331209,"Downregulated","HIV_eg_vs_NT_eg"
"FERMT2",3838.55297563407,-3.27525948105384,1.03804724768238,-3.15521233582232,0.00160381336037482,0.0183427556752997,"Downregulated","HIV_eg_vs_NT_eg"
"SLC38A3",5.67673147504894,-35.1104606944194,3.27939005250825,-10.7063997061176,9.49842279289543e-27,7.42206757036849e-23,"Downregulated","HIV_eg_vs_NT_eg"
"KDELR3",164.40760816929,-5.36580341832497,1.45416935163169,-3.68994396168791,0.000224303457028021,0.00690042209927936,"Downregulated","HIV_eg_vs_NT_eg"
"CHAT",156.42114953816,-7.77883341493362,2.57359925103425,-3.02255038806354,0.00250654349322711,0.0237984579053179,"Downregulated","HIV_eg_vs_NT_eg"
"ZNF660-ZNF197",18.9701140386618,-7.50182998388079,2.37944466028503,-3.15276505862597,0.0016173191690646,0.018395534187876,"Downregulated","HIV_eg_vs_NT_eg"
"STON1",1314.87192281158,-6.00499290603444,1.42194454322511,-4.22308516506174,2.4098070731618e-05,0.00298892578883909,"Downregulated","HIV_eg_vs_NT_eg"
"B4GAT1",371.77192130389,-2.45096895824305,0.632595655023132,-3.87446378864779,0.000106859730841723,0.00519535347331854,"Downregulated","HIV_eg_vs_NT_eg"
"DEPP1",2438.53247378458,-4.90241092601831,1.20717225371294,-4.06106991851393,4.88483383306147e-05,0.00375240271629122,"Downregulated","HIV_eg_vs_NT_eg"
"TPPP",68.5778018357621,-3.10585051353349,1.14498564466334,-2.71256720816503,0.00667642410988779,0.0426396223904072,"Downregulated","HIV_eg_vs_NT_eg"
"HSF2BP",21.7761562527907,-2.16581272323142,0.742697133164136,-2.91614525830245,0.00354385466672883,0.0289295610621177,"Downregulated","HIV_eg_vs_NT_eg"
"SPACA9",53.0138218996602,-2.2629037396037,0.673969226660822,-3.35757724550014,0.000786287700366575,0.0123498534485717,"Downregulated","HIV_eg_vs_NT_eg"
"ADAMTS13",35.6794307957207,-4.95288702168799,1.26665055529162,-3.91022370060673,9.22106836054572e-05,0.00495212564737486,"Downregulated","HIV_eg_vs_NT_eg"
"ADAMTS5",2622.3424025551,-5.63800168443862,1.57094026495927,-3.58893448095863,0.000332032267237773,0.00824960297677571,"Downregulated","HIV_eg_vs_NT_eg"
"PRSS23",1589.69315894044,-4.07941495875132,1.54112449952797,-2.6470378999236,0.00812002519717338,0.0482373347043917,"Downregulated","HIV_eg_vs_NT_eg"
"PTPN21",314.470475984677,-2.62506982126783,0.959078538589962,-2.73707492728095,0.00619881725787748,0.040823900592545,"Downregulated","HIV_eg_vs_NT_eg"
"ADCY5",106.193340431119,-6.53708704293634,1.91290715684258,-3.41735719872907,0.000632322567199998,0.0112608609485935,"Downregulated","HIV_eg_vs_NT_eg"
"PRDM5",28.0119145433561,-3.57851298323938,1.21293383592606,-2.95029529002067,0.0031747034761361,0.0270672481860638,"Downregulated","HIV_eg_vs_NT_eg"
"PTPRT",179.98437345165,-7.08377678528482,2.16529892190953,-3.27150062913151,0.00106978350510472,0.0146498628297792,"Downregulated","HIV_eg_vs_NT_eg"
"PTP4A3",138.15495967502,-3.35345245792067,1.24899864079302,-2.68491281607118,0.00725487280722573,0.0449382291840363,"Downregulated","HIV_eg_vs_NT_eg"
"FSTL1",8741.43851690266,-3.83460336782336,1.44154700646625,-2.66006127488229,0.00781264367172646,0.0470526327756221,"Downregulated","HIV_eg_vs_NT_eg"
"CHI3L2",1546.8717788113,-4.24327230224678,1.27329320426185,-3.3325178270363,0.000860639564659084,0.0129327645350886,"Downregulated","HIV_eg_vs_NT_eg"
"ADAMTS7",449.538803854941,-4.54576357425216,1.18046640235161,-3.85081995150097,0.000117723024163231,0.0053794602971432,"Downregulated","HIV_eg_vs_NT_eg"
"INMT",168.543283922154,-6.55135242599321,1.40648278736436,-4.65796843363431,3.19345163368036e-06,0.00125759969422015,"Downregulated","HIV_eg_vs_NT_eg"
"ADCY6",542.950059495068,-2.30388565977427,0.702829440615258,-3.27801530020917,0.00104539729090658,0.0144307606610734,"Downregulated","HIV_eg_vs_NT_eg"
"GALNT5",10.4238368369287,-6.89716519879884,1.80259109034295,-3.82625057660005,0.000130109851539864,0.00569567719850141,"Downregulated","HIV_eg_vs_NT_eg"
"CHN1",197.144647627194,-3.59838747924784,1.18923427194677,-3.02580203424283,0.00247974600871418,0.023630165014747,"Downregulated","HIV_eg_vs_NT_eg"
"PRAF2",239.335312576416,-2.91516342899069,0.805118062722834,-3.62078999834122,0.000293704840648714,0.00784128669752839,"Downregulated","HIV_eg_vs_NT_eg"
"EGLN3",257.470386672268,-4.10422823838869,1.4509590697934,-2.82863129900218,0.00467475208775322,0.0342829777697829,"Downregulated","HIV_eg_vs_NT_eg"
"NXPH4",20.9942380441815,-3.89636275651756,1.40483996451687,-2.77352784297929,0.00554520949345071,0.038260721396754,"Downregulated","HIV_eg_vs_NT_eg"
"PRRT2",48.8063129917433,-5.22841731594667,1.63160179460525,-3.20446896616195,0.00135311876870957,0.0166040910136335,"Downregulated","HIV_eg_vs_NT_eg"
"NXPH3",40.2851197198671,-4.49748768739141,1.37053948950769,-3.28154549491087,0.00103239868270459,0.0143543831079247,"Downregulated","HIV_eg_vs_NT_eg"
"FILIP1L",1214.82258709825,-2.99632376950399,0.904243866442591,-3.31362354858088,0.000920954095711784,0.0134510940259661,"Downregulated","HIV_eg_vs_NT_eg"
"FAM71E1",5.44611161607461,-3.26616393637426,1.1121976819555,-2.93667572713476,0.00331750802395513,0.0278512402554705,"Downregulated","HIV_eg_vs_NT_eg"
"KLF8",100.223800301389,-4.15999209045789,1.37519264760527,-3.02502496483093,0.00248612605345807,0.0236339993294187,"Downregulated","HIV_eg_vs_NT_eg"
"SCN11A",45.401438993917,-4.39912145224827,1.36916949129786,-3.21298530255612,0.00131363011611056,0.0163450728141527,"Downregulated","HIV_eg_vs_NT_eg"
"CHRM2",8.00505634574984,-21.1282077064777,4.23209421311594,-4.99237650263029,5.96408488051108e-07,0.00039885376472127,"Downregulated","HIV_eg_vs_NT_eg"
"PLCD3",736.19041774872,-3.23767072267854,1.00793682540755,-3.212176240678,0.00131733535115226,0.0163781359330212,"Downregulated","HIV_eg_vs_NT_eg"
"AHNAK2",1020.13124503394,-6.1591184090956,1.27086327611604,-4.84640521513758,1.2571860895874e-06,0.000727677933632292,"Downregulated","HIV_eg_vs_NT_eg"
"GLCCI1",154.122956439788,-2.1312294014425,0.720500627710515,-2.95798410088102,0.00309658095122406,0.0266438357298825,"Downregulated","HIV_eg_vs_NT_eg"
"FKBP9",1878.13809762816,-3.08364837977356,0.815063355976585,-3.78332353817922,0.000154748048369485,0.00613958557722221,"Downregulated","HIV_eg_vs_NT_eg"
"CHRM5",25.865968004404,-5.09264312719804,1.69742367334112,-3.00021921879641,0.00269785361312866,0.0248135761426142,"Downregulated","HIV_eg_vs_NT_eg"
"SCRG1",8.57991961696836,-5.56458788632381,1.48440833317205,-3.74869081638258,0.000177760065090173,0.00644028155251718,"Downregulated","HIV_eg_vs_NT_eg"
"SYNPO",937.488200484685,-5.16054884648453,1.47521615509746,-3.49816454263518,0.000468472012037133,0.00970992122561846,"Downregulated","HIV_eg_vs_NT_eg"
"CYP2U1",174.928391349303,-2.36236930980871,0.850452320129113,-2.77777984008564,0.0054731688369942,0.0379693349675072,"Downregulated","HIV_eg_vs_NT_eg"
"PIK3IP1",590.877819821581,-2.80145435217988,0.772030735837034,-3.62868241138424,0.000284871431055843,0.00768016451565531,"Downregulated","HIV_eg_vs_NT_eg"
"EFHC1",91.242638715492,-2.12159960554702,0.606413463754895,-3.49860240966639,0.000467703438824315,0.00970686499594476,"Downregulated","HIV_eg_vs_NT_eg"
"TMEM132B",163.856972859546,-4.71673520490241,1.60579725865601,-2.93731676242251,0.00331065753648343,0.0278220584454488,"Downregulated","HIV_eg_vs_NT_eg"
"GALNT13",151.017462153868,-5.45413590978414,2.02510600377866,-2.6932594637551,0.00707571807411075,0.0441326947729721,"Downregulated","HIV_eg_vs_NT_eg"
"OSBPL5",505.435830167405,-3.0532660184065,1.09417057512242,-2.79048448918935,0.00526292218527858,0.0371159512236163,"Downregulated","HIV_eg_vs_NT_eg"
"OSBPL10",774.88912812767,-4.73862548194221,1.35901603720749,-3.4868061540165,0.000488825528980619,0.00989112509410834,"Downregulated","HIV_eg_vs_NT_eg"
"C1QTNF2",25.6187090863648,-5.86066988397541,1.78653627160531,-3.2804650972517,0.00103636086794367,0.0143739573075656,"Downregulated","HIV_eg_vs_NT_eg"
"C1QTNF3",176.58300589533,-7.12192574506218,1.15530936521013,-6.16451831823144,7.06980130439463e-10,9.20723789875661e-07,"Downregulated","HIV_eg_vs_NT_eg"
"C1QTNF5",120.650706985658,-4.03693166341083,1.34178014001033,-3.00863870542887,0.00262420982500744,0.0244550692577318,"Downregulated","HIV_eg_vs_NT_eg"
"C1QTNF6",1062.8839774974,-4.90275933691349,1.36001396555238,-3.60493308237624,0.000312233370234262,0.00801245174059286,"Downregulated","HIV_eg_vs_NT_eg"
"FBXO32",964.274475375714,-2.87223815636386,1.09084426599629,-2.63304143945845,0.00846240217320244,0.0493376245872885,"Downregulated","HIV_eg_vs_NT_eg"
"GPRASP2",78.1729200552572,-2.7923170827073,0.77711891466668,-3.59316576910881,0.000326684608884918,0.00819490701067978,"Downregulated","HIV_eg_vs_NT_eg"
"VASN",2416.15028817725,-3.37847396251233,1.19615054312985,-2.82445548506979,0.00473610266156124,0.0345684923345995,"Downregulated","HIV_eg_vs_NT_eg"
"ADCY9",801.849658553881,-2.63299910658572,0.727218985975304,-3.62064131625289,0.000293873686030101,0.00784128669752839,"Downregulated","HIV_eg_vs_NT_eg"
"SLC26A7",3.58010916117258,-5.53239600967318,1.81845503506226,-3.04236063196568,0.00234730486250106,0.0229003531925108,"Downregulated","HIV_eg_vs_NT_eg"
"GPR146",87.2000544650044,-2.46389040710592,0.635445818102478,-3.87742013074129,0.000105569967532343,0.00519535347331854,"Downregulated","HIV_eg_vs_NT_eg"
"GBP4",3745.43306738378,3.39149253054489,1.04880615490825,3.23366955339957,0.00122210769024189,0.0157744662439865,"Upregulated","HIV_eg_vs_NT_eg"
"GBP5",1177.28065635098,3.65689209209062,1.08575014365622,3.36807884710582,0.000756939452688851,0.0121487820845213,"Upregulated","HIV_eg_vs_NT_eg"
"ARHGAP33",62.9740119138179,-3.3677066903296,1.12963226119623,-2.98124160048628,0.00287082206996278,0.0255642206891045,"Downregulated","HIV_eg_vs_NT_eg"
"CKMT1B",34.4557004512058,-8.64357195992748,3.12606519885367,-2.76500053904733,0.00569227017394641,0.0389229406111968,"Downregulated","HIV_eg_vs_NT_eg"
"CTHRC1",449.523408828205,-4.37431381905891,1.2880054291247,-3.3961920657676,0.000683303940512821,0.0116452278978565,"Downregulated","HIV_eg_vs_NT_eg"
"ODAD3",45.7537474337174,-3.33269957819834,0.784650040746257,-4.24737068136606,2.16293935455178e-05,0.0028182864138968,"Downregulated","HIV_eg_vs_NT_eg"
"CKMT2",19.0712732945071,-7.6756725057316,2.13574686621421,-3.59390554524721,0.000325757971273397,0.00819019564562877,"Downregulated","HIV_eg_vs_NT_eg"
"OSR2",584.824876435898,-4.29890138014286,1.53911738081368,-2.79309520750794,0.00522063238290015,0.036917666461522,"Downregulated","HIV_eg_vs_NT_eg"
"RBP7",74.117321727817,-2.20935761366939,0.734748142329966,-3.00695910120068,0.00263875262373101,0.0245029269184006,"Downregulated","HIV_eg_vs_NT_eg"
"MRGPRF",145.203431473464,-5.44792030918563,1.71090751550184,-3.18422840499806,0.00145140439907817,0.0173017146825276,"Downregulated","HIV_eg_vs_NT_eg"
"HSPA12B",115.438744179267,-4.39544852833735,1.54330211786218,-2.8480804098332,0.00439838099218651,0.0330422345527309,"Downregulated","HIV_eg_vs_NT_eg"
"AGAP1",339.666923904202,-2.24428765137884,0.730355174566642,-3.07287156924779,0.00212009710225516,0.0215771407605575,"Downregulated","HIV_eg_vs_NT_eg"
"WFIKKN1",14.4407210215373,-5.7184280805128,1.71071208050125,-3.34271800947198,0.000829621591844091,0.0127111041542544,"Downregulated","HIV_eg_vs_NT_eg"
"GALNT15",1180.2751768558,-4.55541608848621,1.48806631590072,-3.0612991099989,0.00220378820475768,0.0220998034786857,"Downregulated","HIV_eg_vs_NT_eg"
"IP6K3",172.698806349234,-7.73680051729779,1.68621310277104,-4.58826971785684,4.46934959096123e-06,0.00140809730917628,"Downregulated","HIV_eg_vs_NT_eg"
"TMC1",37.9325689920826,-4.48688377766941,1.62715569537896,-2.7575011969733,0.00582450000658611,0.0393537769575995,"Downregulated","HIV_eg_vs_NT_eg"
"PARD3B",184.608005830382,-5.26448471690573,1.48024658997497,-3.55649170385506,0.000375840343356688,0.00876661624772883,"Downregulated","HIV_eg_vs_NT_eg"
"CLCNKA",3.85792314119774,-4.7109216262536,1.47385394299591,-3.19632867872761,0.00139188457683738,0.0168141317832891,"Downregulated","HIV_eg_vs_NT_eg"
"ANKRD22",370.416118937268,4.23823808857925,1.26870478264921,3.34060227922315,0.000835968828758497,0.0127832885086475,"Upregulated","HIV_eg_vs_NT_eg"
"CPXM2",138.339366193065,-3.68342919568996,1.38227737932086,-2.66475401449433,0.00770446558388242,0.0465604749206939,"Downregulated","HIV_eg_vs_NT_eg"
"SERPINA3",4407.48672114395,-6.89070033032711,1.67067720922454,-4.12449531979039,3.7154854708134e-05,0.00332193378579019,"Downregulated","HIV_eg_vs_NT_eg"
"ADD3",1045.36290329903,-2.4157699996304,0.765200504691725,-3.15704182736215,0.00159378482888336,0.0183286519899235,"Downregulated","HIV_eg_vs_NT_eg"
"LARGE2",121.391166448677,-8.56377572772146,2.37601561450984,-3.60425902734992,0.000313044736474436,0.00801291879635127,"Downregulated","HIV_eg_vs_NT_eg"
"FAT3",14.7661987453268,-6.54603556416984,2.11052624510354,-3.1016129647081,0.00192469420676288,0.0202826170352598,"Downregulated","HIV_eg_vs_NT_eg"
"RHEBL1",168.449100532436,2.02700009191318,0.661796661726638,3.06287445848504,0.0021922200786796,0.0220038634486864,"Upregulated","HIV_eg_vs_NT_eg"
"ADSS1",49.9658090529171,-4.16317199760029,1.08835746077557,-3.82518809089948,0.000130672281606205,0.00570431960039601,"Downregulated","HIV_eg_vs_NT_eg"
"DEGS2",13.3965921747101,-4.43878916897159,1.3609963385102,-3.26142623853821,0.00110853269132941,0.0150252809194242,"Downregulated","HIV_eg_vs_NT_eg"
"ACKR2",128.326872230223,-4.16155499139816,1.50514348978832,-2.764889207994,0.00569421321985735,0.0389229406111968,"Downregulated","HIV_eg_vs_NT_eg"
