"Symbol","signcon","randomSummary","randomCi.lb","randomCi.ub","randomP","het_QE","het_QEp","het_QM","het_QMp","error","rank","virus","gestation"
"CXCL11",3,4.68752970193804,3.62744873782004,5.74761066605603,4.4487768385457e-18,0.791779204054057,0.673080998613771,75.1114550794754,4.44877683854565e-18,FALSE,1,"HIV","Early/mid"
"LRP2",-3,-12.1232522646747,-16.6857904244411,-7.5607141049083,1.91013408459802e-07,0.00115382967223297,0.99942325154725,27.1219834643902,1.91013408459801e-07,FALSE,2,"HIV","Early/mid"
"COL3A1",-3,-8.6458243287895,-11.8222023289892,-5.46944632858975,9.56228880735874e-08,1.12667592599236,0.569305567797692,28.4606383844808,9.56228880735872e-08,FALSE,3,"HIV","Early/mid"
"COL1A1",-3,-8.56408422635142,-11.7400067850733,-5.38816166762957,1.25586775695573e-07,1.09977336970853,0.577015191236582,27.9330419469278,1.25586775695573e-07,FALSE,4,"HIV","Early/mid"
"CADM3",-3,-9.16136372228687,-12.6492100278821,-5.67351741669167,2.63073322616563e-07,0.0437149069232133,0.97837968974959,26.5034100068968,2.63073322616563e-07,FALSE,5,"HIV","Early/mid"
"SVEP1",-3,-8.0581948095813,-11.0294958972721,-5.08689372189049,1.06400111826701e-07,0.940646122465956,0.624800386891077,28.2538986498476,1.06400111826701e-07,FALSE,6,"HIV","Early/mid"
"PITX2",-3,-8.2151775862943,-11.2675432719329,-5.16281190065568,1.32703162247867e-07,0.282105459687525,0.868443517599321,27.8263964732437,1.32703162247867e-07,FALSE,7,"HIV","Early/mid"
"ITIH5",-3,-7.81077625996583,-10.6867129416153,-4.93483957831635,1.02025018143241e-07,0.932144020266961,0.627462098790974,28.3351774638992,1.02025018143241e-07,FALSE,8,"HIV","Early/mid"
"EPHA3",-3,-10.1390606475444,-14.1564166198968,-6.12170467519192,7.55266679458121e-07,0.367563406208434,0.832117432653921,24.4687054124456,7.55266679458123e-07,FALSE,9,"HIV","Early/mid"
"H4C11",-3,-8.54575147578036,-11.7934969892123,-5.29800596234847,2.50632128534065e-07,0.00234783487315893,0.998826771334948,26.5970038662788,2.50632128534065e-07,FALSE,10,"HIV","Early/mid"
"FBN2",-3,-7.94254729693088,-10.9154949637202,-4.96959963014151,1.63869137828401e-07,1.12920163599157,0.568587071189101,27.4183472709753,1.63869137828402e-07,FALSE,11,"HIV","Early/mid"
"IGDCC4",-3,-8.07269036380369,-11.1338350157918,-5.01154571181557,2.35709807187772e-07,0.605068317101852,0.738943246597317,26.7156083062486,2.35709807187771e-07,FALSE,12,"HIV","Early/mid"
"WFDC1",-3,-8.35503928581106,-11.5576023328356,-5.1524762387865,3.16625795867606e-07,0.173941529176499,0.916703895457236,26.1455509707535,3.16625795867606e-07,FALSE,13,"HIV","Early/mid"
"COL1A2",-3,-8.01328018204953,-11.063068314841,-4.96349204925802,2.60790980667483e-07,0.193900722166545,0.907601057348424,26.5202429112258,2.60790980667483e-07,FALSE,14,"HIV","Early/mid"
"DLK1",-3,-7.93976338075821,-10.9541642974616,-4.92536246405482,2.43757391308138e-07,0.903168930031211,0.636618652092106,26.6507401835408,2.43757391308137e-07,FALSE,15,"HIV","Early/mid"
"CNTN6",-3,-9.66219861216735,-13.5734438853591,-5.75095333897564,1.28652682114679e-06,1.04683127163984,0.59249334635297,23.4432597898193,1.28652682114679e-06,FALSE,16,"HIV","Early/mid"
"SERPINA3",-3,-8.46316957188352,-11.7996543072888,-5.1266848364782,6.64190238379673e-07,2.33883511161571,0.310547765342714,24.7163298748124,6.64190238379675e-07,FALSE,17,"HIV","Early/mid"
"TMEM179",-3,-9.30649855148099,-13.0795298553371,-5.53346724762487,1.3353723997047e-06,0.307446825564165,0.857509164288635,23.3715757014348,1.33537239970471e-06,FALSE,18,"HIV","Early/mid"
"COL11A1",-3,-9.48987694590909,-13.3603182176187,-5.61943567419952,1.54283222906788e-06,0.487797048394434,0.783567143333575,23.0938520908608,1.54283222906789e-06,FALSE,19,"HIV","Early/mid"
"FGA",-3,-10.0992369404538,-14.2973789988559,-5.90109488205174,2.41738782087331e-06,0.592302903938537,0.743674788479444,22.2310023299419,2.41738782087332e-06,FALSE,20,"HIV","Early/mid"
"EGFL6",-3,-7.90206736639245,-10.9759658630919,-4.82816886969298,4.69250344844103e-07,0.643664827328125,0.724819650021489,25.3862523336436,4.69250344844103e-07,FALSE,21,"HIV","Early/mid"
"ATG9B",-3,-8.19026179701984,-11.4173050467585,-4.96321854728122,6.54485524829939e-07,1.73641294528132,0.419703624545662,24.7446991520751,6.54485524829938e-07,FALSE,22,"HIV","Early/mid"
"COL14A1",-3,-7.54247063646414,-10.4358995608485,-4.64904171207982,3.23606385736324e-07,1.4217780613212,0.491207304929519,26.1034434331264,3.23606385736324e-07,FALSE,23,"HIV","Early/mid"
"FBN1",-3,-7.44853086932657,-10.2940878479258,-4.60297389072729,2.89123499200983e-07,1.69810948599063,0.427819139917168,26.3210283866527,2.89123499200984e-07,FALSE,24,"HIV","Early/mid"
"SPON1",-3,-7.7277158954393,-10.7215006797331,-4.73393111114546,4.21101064907084e-07,0.820390277451526,0.663520758906943,25.5951290004405,4.21101064907083e-07,FALSE,25,"HIV","Early/mid"
"COL21A1",-3,-7.59143863663443,-10.5250682930219,-4.657808980247,3.93955056190361e-07,0.47323652879739,0.789292531575403,25.7237203253402,3.93955056190361e-07,FALSE,26,"HIV","Early/mid"
"RNF39",-3,-9.31885348787007,-13.1569867446495,-5.48072023109064,1.94820517200679e-06,0.00162366407857065,0.999188497407187,22.6454550236751,1.9482051720068e-06,FALSE,27,"HIV","Early/mid"
"LOXL1",-3,-7.40268427345209,-10.2466580188769,-4.55871052802728,3.36682536633671e-07,1.33878812729613,0.512018734573567,26.0269615442447,3.36682536633672e-07,FALSE,28,"HIV","Early/mid"
"SBSPON",-3,-9.60438177606881,-13.5984117810981,-5.61035177103947,2.43982520256009e-06,0.766531274302537,0.681631808503011,22.213263365813,2.43982520256009e-06,FALSE,29,"HIV","Early/mid"
"NFASC",-3,-7.59739171897346,-10.5480179462168,-4.64676549173018,4.49754443732054e-07,1.77796005685038,0.411074823631046,25.4681162378573,4.49754443732054e-07,FALSE,30,"HIV","Early/mid"
"PLA2G2A",-3,-8.07125198485587,-11.2740304432649,-4.86847352644685,7.84186315179395e-07,0.804753925911816,0.668728612256474,24.3963130107608,7.84186315179394e-07,FALSE,31,"HIV","Early/mid"
"PEG10",-3,-7.73791991011098,-10.8026880304729,-4.67315178974906,7.47826649511228e-07,1.09546775610719,0.578258731535098,24.4877791462857,7.47826649511226e-07,FALSE,32,"HIV","Early/mid"
"FIBIN",-3,-8.29734214561931,-11.6560771982095,-4.93860709302913,1.28635766977875e-06,0.332965503923527,0.846637419644092,23.4435127442358,1.28635766977875e-06,FALSE,33,"HIV","Early/mid"
"C7",-3,-7.67805288899226,-10.7157338818247,-4.64037189615981,7.26988377741404e-07,0.382521878620263,0.825917045806523,24.5422317751953,7.26988377741406e-07,FALSE,34,"HIV","Early/mid"
"PRL",-3,-7.46921607923687,-10.4044258012597,-4.53400635721404,6.11617359923277e-07,1.4640055857484,0.480944792065601,24.875278658488,6.11617359923276e-07,FALSE,35,"HIV","Early/mid"
"IP6K3",-3,-8.1615865770258,-11.4697405785141,-4.85343257553751,1.32844263323244e-06,0.666811056908793,0.716479582376361,23.3815839558628,1.32844263323244e-06,FALSE,36,"HIV","Early/mid"
"FGG",-3,-9.10279057295024,-12.9227062423009,-5.28287490359961,3.00381124117462e-06,1.56133523209584,0.458100074231227,21.8141217956933,3.00381124117462e-06,FALSE,37,"HIV","Early/mid"
"LAMC3",-3,-7.0473669402094,-9.78259771361864,-4.31213616680015,4.42089201464752e-07,1.6487031604182,0.438519244854607,25.5012814071846,4.42089201464751e-07,FALSE,38,"HIV","Early/mid"
"VAT1L",-3,-9.13176356448738,-12.9745531361381,-5.28897399283662,3.2001771715088e-06,0.755082415316151,0.685544951300285,21.6926341527508,3.20017717150881e-06,FALSE,39,"HIV","Early/mid"
"COL5A1",-3,-7.27502876632745,-10.1399440887434,-4.41011344391149,6.45644241097307e-07,1.41357320315423,0.493226587212436,24.7709140010417,6.45644241097306e-07,FALSE,40,"HIV","Early/mid"
"LARGE2",-3,-9.3269133247214,-13.2942820204384,-5.35954462900435,4.07162584304926e-06,1.0940384078456,0.578672145802077,21.2308283613602,4.07162584304927e-06,FALSE,41,"HIV","Early/mid"
"ENPP1",-3,-7.19777128151342,-10.0325892240819,-4.3629533389449,6.47559541870818e-07,1.7081477379248,0.425677241488294,24.7652046270618,6.47559541870815e-07,FALSE,42,"HIV","Early/mid"
"HLA-DRA",3,4.82746824527173,3.24615645572007,6.4087800348234,2.18490780693555e-09,0.665650193157353,0.716895570679031,35.8014004822482,2.18490780693555e-09,FALSE,43,"HIV","Early/mid"
"SLIT3",-3,-7.31762419189949,-10.2387696403921,-4.39647874340684,9.11629701373759e-07,1.17404304429253,0.555980797529026,24.1062703193473,9.1162970137376e-07,FALSE,44,"HIV","Early/mid"
"SLC6A4",-3,-8.79470952895646,-12.5195455168816,-5.06987354103131,3.69801605070562e-06,0.928342368642687,0.628655929216882,21.4153350332737,3.69801605070562e-06,FALSE,45,"HIV","Early/mid"
"COL6A6",-3,-10.7538554939007,-15.5544494633082,-5.95326152449307,1.13072803682866e-05,0.00103338383228257,0.99948344154614,19.2767859152883,1.13072803682866e-05,FALSE,46,"HIV","Early/mid"
"HSPG2",-3,-6.89683712937123,-9.62683451870633,-4.16683974003612,7.36477365747118e-07,1.73920140808237,0.419118868310882,24.5172445413361,7.36477365747119e-07,FALSE,47,"HIV","Early/mid"
"NID2",-3,-6.9666944805899,-9.73491076964181,-4.198478191538,8.11472269481928e-07,1.69469129958493,0.428550947887128,24.3304237521961,8.11472269481928e-07,FALSE,48,"HIV","Early/mid"
"TBX20",-3,-7.48319486873117,-10.5428174493699,-4.42357228809239,1.63765185525498e-06,1.81284181984386,0.403967475713283,22.9791826258607,1.63765185525497e-06,FALSE,49,"HIV","Early/mid"
"SEZ6L2",-3,-7.11181841068465,-9.97136965436997,-4.25226716699933,1.09079475381622e-06,0.50342711095994,0.777467407454578,23.7608368872423,1.09079475381623e-06,FALSE,50,"HIV","Early/mid"
"DUSP9",-3,-7.73387939937621,-10.9380579169673,-4.52970088178515,2.23706457538202e-06,1.17775651506459,0.554949446077963,22.3798702474825,2.23706457538202e-06,FALSE,51,"HIV","Early/mid"
"STON1",-3,-6.95605147654446,-9.7423059412651,-4.16979701182381,9.92257828153329e-07,1.5926702457705,0.450978720786005,23.9430902031312,9.9225782815333e-07,FALSE,52,"HIV","Early/mid"
"LGR4",-3,-6.90073017252298,-9.66424192341782,-4.13721842162814,9.87058036803635e-07,0.741081278266658,0.69036099355689,23.9532056614033,9.87058036803636e-07,FALSE,53,"HIV","Early/mid"
"ADAMTS18",-3,-9.05029323120828,-12.982808071736,-5.11777839068052,6.46253515950125e-06,0.30812001762194,0.857220578680311,20.3460797695109,6.46253515950125e-06,FALSE,54,"HIV","Early/mid"
"SLC13A4",-3,-8.58967140442054,-12.2808911268459,-4.89845168199513,5.09241523949423e-06,1.20244526414554,0.548141051408535,20.8022105319864,5.09241523949425e-06,FALSE,55,"HIV","Early/mid"
"LTBP1",-3,-6.98080300066957,-9.80761786022114,-4.15398814111799,1.2976090676084e-06,1.85504803853796,0.395531828156534,23.4267593079369,1.2976090676084e-06,FALSE,56,"HIV","Early/mid"
"SLC38A4",-3,-8.94422271002537,-12.844526685554,-5.04391873449679,6.96968008638094e-06,0.00156581574814609,0.999217398518332,20.2015400942397,6.96968008638094e-06,FALSE,57,"HIV","Early/mid"
"FGFR3",-3,-7.47106707186871,-10.5715987068923,-4.37053543684511,2.32681744195062e-06,1.47736845880941,0.477742101165155,22.3043267638527,2.32681744195062e-06,FALSE,58,"HIV","Early/mid"
"HMCN1",-3,-8.21714767090353,-11.7265820850782,-4.70771325672882,4.45059069715864e-06,1.78867746037923,0.408877887867328,21.0602782352409,4.45059069715862e-06,FALSE,59,"HIV","Early/mid"
"NPNT",-3,-9.03016586729639,-12.9848147575075,-5.07551697708533,7.62535658602665e-06,1.39455250918718,0.497939719435853,20.029576876011,7.62535658602666e-06,FALSE,60,"HIV","Early/mid"
"COL16A1",-3,-7.26233977757238,-10.2583784478165,-4.26630110732827,2.02498463848538e-06,0.879686773423137,0.644137293643703,22.5711912709896,2.02498463848539e-06,FALSE,61,"HIV","Early/mid"
"COL9A3",-3,-7.95664373313322,-11.3396697729802,-4.57361769328624,4.03250429426308e-06,0.983423278357243,0.61157869574291,21.2493341414374,4.03250429426306e-06,FALSE,62,"HIV","Early/mid"
"TCF21",-3,-7.32519595034483,-10.3687041514086,-4.28168774928101,2.39003251052859e-06,0.599785375037605,0.740897723988868,22.2528542089857,2.39003251052859e-06,FALSE,63,"HIV","Early/mid"
"COL5A2",-3,-7.01310852272572,-9.88809716801907,-4.13811987743237,1.74389324382375e-06,1.64224441712235,0.439937675558243,22.858358154115,1.74389324382375e-06,FALSE,64,"HIV","Early/mid"
"LRRN2",-3,-8.29762270350507,-11.8820729707883,-4.7131724362218,5.70306272025353e-06,1.35094603149361,0.508915638554356,20.5853583017422,5.70306272025353e-06,FALSE,65,"HIV","Early/mid"
"MYH10",-3,-6.82025097155485,-9.59023000165808,-4.05027194145162,1.39421810925252e-06,1.25406456089996,0.534174731792459,23.2886294986593,1.39421810925252e-06,FALSE,66,"HIV","Early/mid"
"CD248",-3,-6.80874712093423,-9.5740850775702,-4.04340916429825,1.39459793075168e-06,1.38631367817475,0.499995170759607,23.2881056042549,1.39459793075169e-06,FALSE,67,"HIV","Early/mid"
"KCNH1",-3,-7.42795166659619,-10.5365653318482,-4.31933800134417,2.82316213095866e-06,1.97875283942676,0.371808471180793,21.9331403010556,2.82316213095865e-06,FALSE,68,"HIV","Early/mid"
"PAGE4",-3,-8.40498158589543,-12.0535794588702,-4.75638371292063,6.33133427910542e-06,2.20053592096999,0.332781899350525,20.3853284583518,6.33133427910542e-06,FALSE,69,"HIV","Early/mid"
"PEG3",-3,-6.9900690501646,-9.85768873093058,-4.12244936939861,1.77417117848771e-06,1.19780239806546,0.549415002279582,22.8252744994193,1.77417117848771e-06,FALSE,70,"HIV","Early/mid"
"OGN",-3,-7.02951739989439,-9.92422089845018,-4.13481390133861,1.93986907397605e-06,0.480116560365773,0.786582017586843,22.653694034115,1.93986907397605e-06,FALSE,71,"HIV","Early/mid"
"SPEG",-3,-7.30779862216898,-10.3574626986232,-4.25813454571477,2.64540574451705e-06,0.444494053926835,0.800717541079098,22.057958554858,2.64540574451705e-06,FALSE,72,"HIV","Early/mid"
"F5",-3,-6.94974192806682,-9.81833500134962,-4.08114885478403,2.05026380418266e-06,1.83428991681302,0.399658455286104,22.5473572900288,2.05026380418267e-06,FALSE,73,"HIV","Early/mid"
"SLC39A2",-3,-9.16087385049444,-13.2568637516475,-5.06488394934141,1.16760012374065e-05,0.00141865532318154,0.999290923851803,19.2155240500266,1.16760012374065e-05,FALSE,74,"HIV","Early/mid"
"CD74",3,4.11712588354896,2.81591137794507,5.41834038915284,5.59448151300722e-10,0.536186587232301,0.764836423418603,38.4579988383798,5.59448151300719e-10,FALSE,75,"HIV","Early/mid"
"ACTG2",-3,-7.03269618803687,-9.95649731258049,-4.10889506349324,2.42479721411581e-06,0.278596200233058,0.869968652043552,22.2251262720649,2.42479721411581e-06,FALSE,76,"HIV","Early/mid"
"PLCE1",-3,-7.13629250469199,-10.1185414056163,-4.1540436037677,2.73147322986851e-06,1.63926049330876,0.440594535694847,21.9965055759656,2.7314732298685e-06,FALSE,77,"HIV","Early/mid"
"PAPPA2",-3,-8.20122201715374,-11.7796460550874,-4.62279797922007,7.05741867357747e-06,2.62221077361558,0.269521965637024,20.1776095946704,7.05741867357748e-06,FALSE,78,"HIV","Early/mid"
"CNTFR",-3,-7.72980111697801,-11.0591118922834,-4.40049034167266,5.35107095723285e-06,1.06026503721382,0.588526973735823,20.7073321230146,5.35107095723286e-06,FALSE,79,"HIV","Early/mid"
"SYT12",-3,-6.77346661344873,-9.57101385119863,-3.97591937569883,2.07995514960654e-06,1.8733450928158,0.391929796258425,22.5197369891628,2.07995514960654e-06,FALSE,80,"HIV","Early/mid"
"TBX5",-3,-9.37325128610356,-13.6352280643241,-5.11127450788306,1.62888588113218e-05,0.327419805161193,0.848988275467532,18.5803779590902,1.62888588113218e-05,FALSE,81,"HIV","Early/mid"
"ATP6V1B1",-3,-7.3920839864067,-10.5473378210933,-4.23683015172012,4.39490235349413e-06,0.181968184100494,0.91303223525466,21.0844055303346,4.39490235349412e-06,FALSE,82,"HIV","Early/mid"
"PTPRS",-3,-6.84481189136409,-9.69398067713914,-3.99564310558903,2.49428868547639e-06,2.00495287538238,0.366969537782053,22.1708764234251,2.49428868547639e-06,FALSE,83,"HIV","Early/mid"
"GPC3",-3,-6.90499301593798,-9.78846700726852,-4.02151902460745,2.68591652701641e-06,0.803169397766609,0.6692586318403,22.028787442089,2.68591652701641e-06,FALSE,84,"HIV","Early/mid"
"PRSS12",-3,-8.39348099112533,-12.1144230625974,-4.67253891965322,9.81675352395815e-06,1.19821513223205,0.549301632806311,19.5467512728176,9.81675352395814e-06,FALSE,85,"HIV","Early/mid"
"THSD7A",-3,-7.48091638404902,-10.6954822691649,-4.26635049893312,5.08584306363684e-06,2.16009517724615,0.339579365146002,20.8046838382095,5.08584306363685e-06,FALSE,86,"HIV","Early/mid"
"FBLN2",-3,-6.63732375826504,-9.37680925291629,-3.8978382636138,2.04757646995376e-06,1.73757113024032,0.419460647692892,22.5498769476836,2.04757646995376e-06,FALSE,87,"HIV","Early/mid"
"PRR15",-3,-6.92999817917838,-9.83983858707253,-4.02015777128423,3.04445194994236e-06,1.01703053277059,0.601387816987711,21.788336910612,3.04445194994235e-06,FALSE,88,"HIV","Early/mid"
"FGB",-3,-8.4027123123571,-12.1446417001543,-4.66078292455987,1.07649343371618e-05,0.674407704524557,0.713763322803144,19.3706411456433,1.07649343371618e-05,FALSE,89,"HIV","Early/mid"
"GDF6",-3,-8.09343654858779,-11.6630203397591,-4.52385275741643,8.8346046071318e-06,1.15659760922569,0.560851673734848,19.7481743485146,8.83460460713179e-06,FALSE,90,"HIV","Early/mid"
"IGFBP1",-3,-7.03666838167019,-10.0123069256103,-4.06102983773005,3.57208992025067e-06,1.23825396198411,0.538414278374037,21.4817669036041,3.57208992025067e-06,FALSE,91,"HIV","Early/mid"
"HGF",-3,-6.72520804976781,-9.52714261114588,-3.92327348838974,2.54727388437078e-06,0.620067609266447,0.733422162738015,22.1305217960534,2.54727388437078e-06,FALSE,92,"HIV","Early/mid"
"MEST",-3,-6.52411598654166,-9.21453062947622,-3.83370134360709,2.00607836480347e-06,1.17699744997246,0.555160107428062,22.5892125963378,2.00607836480347e-06,FALSE,93,"HIV","Early/mid"
"MATN2",-3,-6.93473759168343,-9.85946075114969,-4.01001443221716,3.36436092806254e-06,0.894455066899067,0.639398407197032,21.5966663153794,3.36436092806255e-06,FALSE,94,"HIV","Early/mid"
"LAMA2",-3,-6.63844416631081,-9.40124349766216,-3.87564483495945,2.48453993494961e-06,0.691319774645163,0.707753161998769,22.1783948646006,2.4845399349496e-06,FALSE,95,"HIV","Early/mid"
"MFAP4",-3,-6.64764252642622,-9.41569641847308,-3.87958863437936,2.51428873390474e-06,2.04716549097832,0.35930533182646,22.1555438139136,2.51428873390474e-06,FALSE,96,"HIV","Early/mid"
"HLA-DRB1",3,4.03778209300085,2.75238644277467,5.32317774322703,7.4235492297671e-10,1.26887454992737,0.530233780204761,37.9060285633775,7.42354922976707e-10,FALSE,97,"HIV","Early/mid"
"AQP1",-3,-6.67157419876461,-9.4551752228528,-3.88797317467642,2.63328447323185e-06,1.28049968202526,0.52716070122544,22.0667740301894,2.63328447323185e-06,FALSE,98,"HIV","Early/mid"
"KIF26B",-3,-7.97182186335915,-11.4956666621209,-4.44797706459743,9.25303667409949e-06,1.85527176241032,0.395487585674986,19.6597417244093,9.2530366740995e-06,FALSE,99,"HIV","Early/mid"
"HLA-DMB",3,3.97556531268465,2.72519728764506,5.22593333772424,4.61291105999498e-10,1.57178165006705,0.455713559864558,38.8345474904059,4.61291105999501e-10,FALSE,100,"HIV","Early/mid"
"BMP5",-3,-9.76577757310377,-14.3177740824515,-5.21378106375599,2.61227502899652e-05,0.826260767585471,0.661576018413766,17.6809663795034,2.61227502899651e-05,FALSE,101,"HIV","Early/mid"
"SH3D19",-3,-6.71428477042043,-9.52764526359943,-3.90092427724144,2.90261447697376e-06,2.04382908588784,0.359905226129012,21.8798795410578,2.90261447697375e-06,FALSE,102,"HIV","Early/mid"
"CIITA",3,5.0444436975379,3.18193472878313,6.90695266629266,1.10596501047933e-07,0.284294488615665,0.867493513599479,28.1790271051566,1.10596501047933e-07,FALSE,103,"HIV","Early/mid"
"ADGRA2",-3,-6.54896704098988,-9.26976420561731,-3.82816987636244,2.38597069147168e-06,0.936116485191434,0.626217050088929,22.2561202358243,2.38597069147169e-06,FALSE,104,"HIV","Early/mid"
"OLFML2A",-3,-8.24657935133736,-11.9358421191541,-4.55731658352063,1.18086152258775e-05,0.227449405993511,0.892503625638306,19.1939645623565,1.18086152258775e-05,FALSE,105,"HIV","Early/mid"
"ITGA11",-3,-7.06793386794845,-10.0850166975302,-4.0508510383667,4.4009959359082e-06,0.245311810452226,0.884567985420796,21.0817505468538,4.4009959359082e-06,FALSE,106,"HIV","Early/mid"
"LMOD1",-3,-6.63004267195631,-9.40654781097318,-3.85353753293943,2.86572289921469e-06,2.1523601350169,0.340895238454493,21.9044254385209,2.86572289921469e-06,FALSE,107,"HIV","Early/mid"
"SULF2",-3,-6.48788180345754,-9.18357614837257,-3.79218745854251,2.39162599780255e-06,1.47712947444986,0.477799191021019,22.2515744385062,2.39162599780254e-06,FALSE,108,"HIV","Early/mid"
"IL1RL1",-3,-6.78258738349203,-9.64878974997112,-3.91638501701295,3.51689687513227e-06,1.12962977414481,0.568465367306777,21.5116278973238,3.51689687513226e-06,FALSE,109,"HIV","Early/mid"
"MCAM",-3,-6.35701496311611,-8.98323869380049,-3.73079123243174,2.09257257236907e-06,1.28451894575585,0.526102366070337,22.5081192150433,2.09257257236907e-06,FALSE,110,"HIV","Early/mid"
"COL4A5",-3,-6.76371672750902,-9.62417146911846,-3.90326198589958,3.57883661897662e-06,1.45993503756749,0.481924643334542,21.4781485462759,3.57883661897662e-06,FALSE,111,"HIV","Early/mid"
"HAND2",-3,-6.49255120587306,-9.19932245500533,-3.7857799567408,2.5859326430027e-06,1.97006918964243,0.373426308096834,22.1016063494357,2.58593264300269e-06,FALSE,112,"HIV","Early/mid"
"PLA2R1",-3,-6.93284176839379,-9.89311354347342,-3.97256999331415,4.42907023646082e-06,1.68531062032047,0.430565718668432,21.0695659894743,4.42907023646081e-06,FALSE,113,"HIV","Early/mid"
"APCDD1",-3,-6.60154217845996,-9.37607824515325,-3.82700611176667,3.11020044932923e-06,1.31792624026457,0.517387525169656,21.7473446682258,3.11020044932922e-06,FALSE,114,"HIV","Early/mid"
"PROK1",-3,-6.93665379769094,-9.9077331451763,-3.96557445020559,4.74001969782384e-06,2.27332946860542,0.320887484041349,20.9395681457083,4.74001969782385e-06,FALSE,115,"HIV","Early/mid"
"SEMA3G",-3,-7.29161573613864,-10.4732142631294,-4.11001720914785,7.06028861790982e-06,0.103862478202633,0.949394145793214,20.176831877138,7.06028861790982e-06,FALSE,116,"HIV","Early/mid"
"C1QTNF3",-3,-7.04886940114755,-10.0936140731991,-4.00412472909596,5.69249233546449e-06,0.0528053890202656,0.973942809207017,20.5889098521132,5.69249233546451e-06,FALSE,117,"HIV","Early/mid"
"GAS1",-3,-6.49956673845373,-9.22800556990326,-3.77112790700421,3.02758032682247e-06,1.92909895467956,0.381154879973997,21.7989990971805,3.02758032682247e-06,FALSE,118,"HIV","Early/mid"
"CDON",-3,-7.02213355798679,-10.0518481975424,-3.99241891843115,5.55344200363361e-06,1.16639499359506,0.558110952479648,20.6362557611483,5.5534420036336e-06,FALSE,119,"HIV","Early/mid"
"LUM",-3,-6.52462595338134,-9.27120150125982,-3.77805040550286,3.22425534722452e-06,1.92896566098523,0.381180283591554,21.6782550721573,3.22425534722451e-06,FALSE,120,"HIV","Early/mid"
"CCN5",-3,-7.80569995883548,-11.2917030046291,-4.31969691304183,1.14049907726758e-05,0.394086918390404,0.821154945804107,19.2603584167463,1.14049907726758e-05,FALSE,121,"HIV","Early/mid"
"FGFR2",-3,-7.83675354203537,-11.3413005973257,-4.332206486745,1.17159693059707e-05,1.52023695702776,0.46761102186887,19.2090005317385,1.17159693059707e-05,FALSE,122,"HIV","Early/mid"
"ISLR",-3,-6.62565475976566,-9.43167366692616,-3.81963585260517,3.693479387232e-06,2.12546085658684,0.345511127863882,21.4176886584363,3.69347938723201e-06,FALSE,123,"HIV","Early/mid"
"NTN4",-3,-7.56453444763712,-10.9148511543881,-4.21421774088615,9.63005508129816e-06,1.60058083461951,0.449198490155132,19.5834347757054,9.63005508129816e-06,FALSE,124,"HIV","Early/mid"
"HSD17B2",-3,-6.72535666075497,-9.59450643390581,-3.85620688760413,4.34406092243677e-06,1.59263001811324,0.450987791785936,21.1067023036847,4.34406092243676e-06,FALSE,125,"HIV","Early/mid"
"CFH",-3,-7.62625629695639,-11.0256195020125,-4.22689309190032,1.09729442933241e-05,2.5863661472726,0.274395968954791,19.3340944872754,1.09729442933241e-05,FALSE,126,"HIV","Early/mid"
"P2RX6",-3,-6.92362110180998,-9.92216656571263,-3.92507563790733,6.02404818865512e-06,1.21186953509218,0.545564212490902,20.4805441772494,6.02404818865515e-06,FALSE,127,"HIV","Early/mid"
"CYP2W1",-3,-8.41980976126586,-12.2858156793175,-4.55380384321418,1.96682882178238e-05,0.3191397374477,0.852510401501729,18.221146973025,1.96682882178238e-05,FALSE,128,"HIV","Early/mid"
"ADGRB2",-3,-6.98082436682118,-10.0134490781369,-3.94819965550548,6.43229622063466e-06,2.28052057517235,0.319735787727972,20.3550543431201,6.43229622063465e-06,FALSE,129,"HIV","Early/mid"
"CLIP3",-3,-6.3707997296494,-9.06316598374501,-3.6784334755538,3.52212056707258e-06,1.10883033871441,0.574408094439175,21.5087816584672,3.52212056707258e-06,FALSE,130,"HIV","Early/mid"
"FOXI3",-3,-8.52487895000109,-12.4790208561097,-4.57073704389248,2.3834948970694e-05,0.304369501030594,0.858829596872537,17.8553398772002,2.38349489706941e-05,FALSE,131,"HIV","Early/mid"
"DEPTOR",-3,-6.55709280830822,-9.36912383710721,-3.74506177950923,4.87158494169581e-06,1.54401771541083,0.462083874562734,20.8871231022185,4.87158494169581e-06,FALSE,132,"HIV","Early/mid"
"MRC2",-3,-6.4339788245353,-9.17470268977187,-3.69325495929873,4.20249245511996e-06,1.63544061033413,0.441436849606742,21.1701957384146,4.20249245511997e-06,FALSE,133,"HIV","Early/mid"
"IL1R2",-3,-6.39660810815664,-9.11647798968218,-3.67673822663109,4.03723269022171e-06,1.02540292952499,0.598875550376172,21.2470879057087,4.03723269022171e-06,FALSE,134,"HIV","Early/mid"
"NLGN2",-3,-6.13029436147606,-8.69539107706849,-3.56519764588362,2.81199860918204e-06,1.98495440611141,0.370657359263464,21.9407440081672,2.81199860918204e-06,FALSE,135,"HIV","Early/mid"
"RORB",-3,-7.20900648460534,-10.4020574452992,-4.01595552391151,9.6422337474628e-06,2.51907918649585,0.283784652797132,19.5810201637692,9.6422337474628e-06,FALSE,136,"HIV","Early/mid"
"HR",-3,-6.63956866093329,-9.5031712187652,-3.77596610310139,5.50956081819385e-06,0.55068805693967,0.759310853734335,20.6514443548305,5.50956081819384e-06,FALSE,137,"HIV","Early/mid"
