"Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Direction","Comparison"
"ADAM33",495.821920348458,-5.59523979714475,1.27509308258052,-4.38810301270019,1.14343617945906e-05,0.00062228186653318,"Downregulated","HIV_T_vs_NT_T"
"ADAM12",2628.33389120885,-4.35054234194105,1.25010486026566,-3.48014193066693,0.000501148218618215,0.00921405218890054,"Downregulated","HIV_T_vs_NT_T"
"SLC19A3",86.9671255947264,-6.0723959316746,1.41745732929737,-4.28400616100711,1.83557825892029e-05,0.000848829934945964,"Downregulated","HIV_T_vs_NT_T"
"IQCN",95.9522795990986,-3.88111752181886,0.969223550004919,-4.00435742796299,6.21862816097806e-05,0.00201120560650165,"Downregulated","HIV_T_vs_NT_T"
"SLC44A4",21.5265811558115,-8.55190180992861,2.23562865913167,-3.82527830594649,0.000130624437130963,0.0034137102064928,"Downregulated","HIV_T_vs_NT_T"
"MFAP5",863.01706819446,-4.55180519642093,1.04682529953047,-4.3481994545437,1.37259749747138e-05,0.000691966248080089,"Downregulated","HIV_T_vs_NT_T"
"ITIH5",873.338756905761,-6.34036436954834,1.30954897607154,-4.8416397442183,1.28772067323226e-06,0.000121966658674387,"Downregulated","HIV_T_vs_NT_T"
"COL18A1",2597.02341853175,-5.17213620980318,1.20949241373365,-4.27628660674028,1.90036540413701e-05,0.000868389196954773,"Downregulated","HIV_T_vs_NT_T"
"APOL3",2724.42278082979,2.52435873768027,0.66398142943767,3.80185141596229,0.000143618851895421,0.00364955352426282,"Upregulated","HIV_T_vs_NT_T"
"PRRT1",11.1447260172031,-5.91540218069791,1.87291453465476,-3.15839408112037,0.00158640945998128,0.0220508810507379,"Downregulated","HIV_T_vs_NT_T"
"EGFL8",36.2962957914658,-3.93284108621762,0.97631572607335,-4.02824719625805,5.61942421626204e-05,0.00185275024581737,"Downregulated","HIV_T_vs_NT_T"
"ZBP1",759.378423147689,2.78290341131343,0.872004421954775,3.19138681094643,0.00141591577704708,0.0202266286688225,"Upregulated","HIV_T_vs_NT_T"
"SLC2A10",411.649648439168,-4.73647784602771,1.41997269714479,-3.33561191391325,0.000851118882399432,0.0140605559134655,"Downregulated","HIV_T_vs_NT_T"
